2.491558e+000 9.504883e+001 -2.835726e-001 5.772600e-002 -1.902446e+000 -7.541044e+001 1.362153e+002 2.893885e-001 3.051523e+000 0 4.593442e+002 1.123625e+000
5.677012e+000 9.554430e+001 -2.828263e-001 6.868223e-002 -1.988306e+000 -7.742235e+001 1.393079e+002 2.910463e-001 6.952891e+000 0 4.597622e+002 1.124994e+000
8.765638e+000 9.602669e+001 -2.817708e-001 7.986111e-002 -2.076433e+000 -7.944511e+001 1.424057e+002 2.928695e-001 1.073567e+001 0 4.601915e+002 1.124858e+000
1.508994e+001 8.983726e+001 -2.802527e-001 9.097410e-002 -2.165031e+000 -7.829542e+001 1.389538e+002 2.946487e-001 1.848132e+001 5 4.606321e+002 1.123168e+000
2.122295e+001 8.383606e+001 -2.781253e-001 1.017444e-001 -2.252456e+000 -7.735461e+001 1.360746e+002 2.961514e-001 2.599270e+001 5 4.610752e+002 1.119952e+000
2.717054e+001 7.801740e+001 -2.754076e-001 1.121822e-001 -2.338935e+000 -7.661092e+001 1.337515e+002 2.973788e-001 3.327697e+001 5 4.615123e+002 1.115305e+000
3.293837e+001 7.237572e+001 -2.721175e-001 1.222973e-001 -2.424685e+000 -7.605310e+001 1.319630e+002 2.983364e-001 4.034110e+001 5 4.619447e+002 1.109305e+000
3.853196e+001 6.690566e+001 -2.682729e-001 1.320995e-001 -2.509907e+000 -7.567040e+001 1.306835e+002 2.990328e-001 4.719182e+001 5 4.623734e+002 1.102016e+000
4.395663e+001 6.160202e+001 -2.638908e-001 1.415979e-001 -2.594792e+000 -7.545249e+001 1.298831e+002 2.994801e-001 5.383566e+001 5 4.627995e+002 1.093489e+000
4.921758e+001 5.645978e+001 -2.589878e-001 1.508014e-001 -2.679521e+000 -7.538957e+001 1.295291e+002 2.996927e-001 6.027897e+001 5 4.632240e+002 1.083764e+000
5.431980e+001 5.147402e+001 -2.535801e-001 1.597189e-001 -2.764262e+000 -7.547221e+001 1.295861e+002 2.996881e-001 6.652789e+001 5 4.636476e+002 1.072870e+000
5.926816e+001 4.664004e+001 -2.476831e-001 1.683586e-001 -2.849173e+000 -7.569141e+001 1.300175e+002 2.994854e-001 7.258837e+001 5 4.640713e+002 1.060824e+000
6.406738e+001 4.195323e+001 -2.413121e-001 1.767287e-001 -2.934403e+000 -7.603854e+001 1.307863e+002 2.991063e-001 7.846619e+001 5 4.644959e+002 1.047638e+000
6.872201e+001 3.740916e+001 -2.344817e-001 1.848370e-001 -3.020091e+000 -7.650539e+001 1.318559e+002 2.985739e-001 8.416693e+001 5 4.649220e+002 1.033313e+000
7.323650e+001 3.300352e+001 -2.272060e-001 1.926912e-001 -3.106367e+000 -7.708408e+001 1.331907e+002 2.979136e-001 8.969603e+001 5 4.653504e+002 1.017844e+000
7.761514e+001 2.873215e+001 -2.194989e-001 2.002986e-001 -3.193352e+000 -7.776706e+001 1.347568e+002 2.971520e-001 9.505875e+001 5 4.657819e+002 1.001221e+000
8.186208e+001 2.459101e+001 -2.113737e-001 2.076664e-001 -3.281161e+000 -7.854714e+001 1.365224e+002 2.963177e-001 1.002602e+002 5 4.662168e+002 9.834285e-001
8.598135e+001 2.057618e+001 -2.028433e-001 2.148013e-001 -3.369897e+000 -7.941746e+001 1.384582e+002 2.954403e-001 1.053052e+002 5 4.666558e+002 9.644467e-001
8.997686e+001 1.668388e+001 -1.939202e-001 2.217100e-001 -3.459658e+000 -8.037138e+001 1.405372e+002 2.945511e-001 1.101987e+002 5 4.670995e+002 9.442535e-001
9.385239e+001 1.291042e+001 -1.846166e-001 2.283989e-001 -3.550535e+000 -8.140263e+001 1.427349e+002 2.936824e-001 1.149452e+002 5 4.675483e+002 9.228250e-001
9.761162e+001 9.252274e+000 -1.749443e-001 2.348743e-001 -3.642612e+000 -8.250517e+001 1.450294e+002 2.928676e-001 1.195493e+002 5 4.680027e+002 9.001372e-001
1.012581e+002 5.705983e+000 -1.649145e-001 2.411421e-001 -3.735965e+000 -8.367324e+001 1.474011e+002 2.921409e-001 1.240153e+002 5 4.684630e+002 8.761670e-001
1.047953e+002 2.268209e+000 -1.545385e-001 2.472081e-001 -3.830664e+000 -8.490131e+001 1.498325e+002 2.915372e-001 1.283475e+002 5 4.689298e+002 8.508937e-001
1.082265e+002 -1.064256e+000 -1.438268e-001 2.530778e-001 -3.926775e+000 -8.618410e+001 1.523084e+002 2.910919e-001 1.325499e+002 5 4.694033e+002 8.243005e-001
1.115550e+002 -4.294552e+000 -1.327898e-001 2.587567e-001 -4.024355e+000 -8.751656e+001 1.548152e+002 2.908405e-001 1.366264e+002 5 4.698839e+002 7.963762e-001
1.114543e+002 -1.075532e+001 -1.216002e-001 2.639686e-001 -4.121292e+000 -8.507721e+001 1.505922e+002 2.906304e-001 1.365031e+002 4 4.703718e+002 7.671164e-001
1.113574e+002 -1.701978e+001 -1.104240e-001 2.684488e-001 -4.215641e+000 -8.290600e+001 1.469344e+002 2.902727e-001 1.363844e+002 4 4.708564e+002 7.365963e-001
1.112643e+002 -2.309395e+001 -9.926127e-002 2.722198e-001 -4.307693e+000 -8.098882e+001 1.438300e+002 2.897523e-001 1.362703e+002 4 4.713282e+002 7.049563e-001
1.111749e+002 -2.898368e+001 -8.811229e-002 2.753030e-001 -4.397728e+000 -7.931222e+001 1.412632e+002 2.890597e-001 1.361609e+002 4 4.717885e+002 6.723261e-001
1.110893e+002 -3.469464e+001 -7.697725e-002 2.777194e-001 -4.486009e+000 -7.786323e+001 1.392145e+002 2.881902e-001 1.360560e+002 4 4.722386e+002 6.388268e-001
1.110075e+002 -4.023233e+001 -6.585633e-002 2.794893e-001 -4.572783e+000 -7.662946e+001 1.376605e+002 2.871434e-001 1.359558e+002 4 4.726801e+002 6.045735e-001
1.109294e+002 -4.560209e+001 -5.474976e-002 2.806324e-001 -4.658286e+000 -7.559904e+001 1.365743e+002 2.859232e-001 1.358602e+002 4 4.731139e+002 5.696780e-001
1.108551e+002 -5.080906e+001 -4.365774e-002 2.811677e-001 -4.742741e+000 -7.476054e+001 1.359262e+002 2.845369e-001 1.357692e+002 4 4.735414e+002 5.342524e-001
1.107846e+002 -5.585829e+001 -3.258049e-002 2.811137e-001 -4.826355e+000 -7.410305e+001 1.356844e+002 2.829955e-001 1.356828e+002 4 4.739637e+002 4.984130e-001
1.107178e+002 -6.075462e+001 -2.151823e-002 2.804885e-001 -4.909328e+000 -7.361610e+001 1.358156e+002 2.813126e-001 1.356011e+002 4 4.743818e+002 4.622862e-001
1.106548e+002 -6.550277e+001 -1.047117e-002 2.793093e-001 -4.991845e+000 -7.328968e+001 1.362858e+002 2.795055e-001 1.355239e+002 4 4.747967e+002 4.260160e-001
1.105956e+002 -7.010730e+001 5.604683e-004 2.775930e-001 -5.074081e+000 -7.311414e+001 1.370610e+002 2.775936e-001 1.354514e+002 4 4.752092e+002 3.897747e-001
1.105402e+002 -7.457265e+001 1.157648e-002 2.753560e-001 -5.156200e+000 -7.308027e+001 1.381082e+002 2.755992e-001 1.353835e+002 4 4.756204e+002 3.537799e-001
1.104885e+002 -7.890308e+001 2.257665e-002 2.726140e-001 -5.238356e+000 -7.317923e+001 1.393953e+002 2.735472e-001 1.353203e+002 4 4.760310e+002 3.183200e-001
1.104407e+002 -8.310278e+001 3.356075e-002 2.693824e-001 -5.320694e+000 -7.340254e+001 1.408921e+002 2.714649e-001 1.352617e+002 4 4.764418e+002 2.837950e-001
1.037374e+002 -8.384618e+001 4.420358e-002 2.656762e-001 -5.400949e+000 -6.950153e+001 1.348603e+002 2.693284e-001 1.270518e+002 3 4.768535e+002 2.507832e-001
9.723831e+001 -8.456712e+001 5.419335e-002 2.615104e-001 -5.476988e+000 -6.589608e+001 1.294892e+002 2.670667e-001 1.190921e+002 3 4.772547e+002 2.202398e-001
9.093732e+001 -8.526645e+001 6.354949e-002 2.568997e-001 -5.549136e+000 -6.257204e+001 1.247883e+002 2.646431e-001 1.113750e+002 3 4.776349e+002 1.936778e-001
8.482847e+001 -8.594499e+001 7.229085e-002 2.518584e-001 -5.617700e+000 -5.951584e+001 1.207628e+002 2.620279e-001 1.038932e+002 3 4.779957e+002 1.732229e-001
7.890599e+001 -8.660355e+001 8.043574e-002 2.464003e-001 -5.682974e+000 -5.671439e+001 1.174120e+002 2.591968e-001 9.663971e+001 3 4.783385e+002 1.614260e-001
6.983466e+001 -8.058368e+001 8.783948e-002 2.408204e-001 -5.743501e+000 -5.106647e+001 1.071735e+002 2.563401e-001 8.552964e+001 2 4.786649e+002 1.603388e-001
