0.052300 2.467896e+001 14.777555
0.052400 2.465012e+001 14.805102
0.052500 2.461699e+001 14.837430
0.052600 2.457964e+001 14.874498
0.052700 2.453811e+001 14.916264
0.052800 2.449247e+001 14.962671
0.052900 2.444279e+001 15.013674
0.053000 2.438914e+001 15.069209
0.053100 2.433158e+001 15.129219
0.053200 2.427020e+001 15.193634
0.053300 2.420507e+001 15.262390
0.053400 2.413629e+001 15.335407
0.053500 2.406392e+001 15.412615
0.053600 2.398807e+001 15.493925
0.053700 2.390882e+001 15.579260
0.053800 2.382628e+001 15.668531
0.053900 2.374052e+001 15.761642
0.054000 2.365167e+001 15.858505
0.054100 2.355982e+001 15.959016
0.054200 2.346507e+001 16.063080
0.054300 2.336753e+001 16.170589
0.054400 2.326731e+001 16.281445
0.054500 2.316452e+001 16.395529
0.054600 2.305928e+001 16.512735
0.054700 2.295169e+001 16.632944
0.054800 2.284189e+001 16.756048
0.054900 2.272998e+001 16.881924
0.055000 2.261609e+001 17.010443
0.055100 2.250034e+001 17.141493
0.055200 2.238284e+001 17.274940
0.055300 2.226373e+001 17.410669
0.055400 2.214313e+001 17.548540
0.055500 2.202117e+001 17.688431
0.055600 2.189797e+001 17.830204
0.055700 2.177365e+001 17.973736
0.055800 2.164836e+001 18.118881
0.055900 2.152220e+001 18.265516
0.056000 2.139533e+001 18.413500
0.056100 2.126785e+001 18.562691
0.056200 2.113991e+001 18.712961
0.056300 2.101162e+001 18.864166
0.056400 2.088313e+001 19.016174
0.056500 2.075455e+001 19.168840
0.056600 2.062602e+001 19.322037
0.056700 2.049766e+001 19.475611
0.056800 2.036960e+001 19.629438
0.056900 2.024196e+001 19.783371
0.057000 2.011487e+001 19.937279
0.057100 1.998845e+001 20.091024
0.057200 1.986283e+001 20.244465
0.057300 1.973813e+001 20.397474
0.057400 1.961447e+001 20.549908
0.057500 1.949196e+001 20.701645
0.057600 1.937073e+001 20.852539
0.057700 1.925089e+001 21.002472
0.057800 1.913254e+001 21.151302
0.057900 1.901582e+001 21.298916
0.058000 1.890082e+001 21.445171
0.058100 1.878765e+001 21.589956
0.058200 1.867643e+001 21.733143
0.058300 1.856725e+001 21.874607
0.058400 1.846021e+001 22.014235
0.058500 1.835542e+001 22.151903
0.058600 1.825297e+001 22.287508
0.058700 1.815295e+001 22.420925
0.058800 1.805545e+001 22.552057
0.058900 1.796057e+001 22.680786
0.059000 1.786839e+001 22.807016
0.059100 1.777900e+001 22.930639
0.059200 1.769246e+001 23.051561
0.059300 1.760886e+001 23.169687
0.059400 1.752828e+001 23.284914
0.059500 1.745078e+001 23.397163
0.059600 1.737643e+001 23.506340
0.059700 1.730530e+001 23.612368
0.059800 1.723744e+001 23.715158
0.059900 1.717292e+001 23.814642
0.060000 1.711179e+001 23.910740
0.060100 1.705410e+001 24.003386
0.060200 1.699990e+001 24.092508
0.060300 1.694923e+001 24.178047
0.060400 1.690213e+001 24.259943
0.060500 1.685864e+001 24.338137
0.060600 1.681880e+001 24.412580
0.060700 1.678263e+001 24.483223
0.060800 1.675016e+001 24.550020
0.060900 1.672141e+001 24.612930
0.061000 1.669641e+001 24.671917
0.061100 1.667517e+001 24.726944
0.061200 1.665770e+001 24.777983
0.061300 1.664400e+001 24.825010
0.061400 1.663409e+001 24.868002
0.061500 1.662797e+001 24.906937
0.061600 1.662563e+001 24.941805
0.061700 1.662707e+001 24.972595
0.061800 1.663228e+001 24.999298
0.061900 1.664125e+001 25.021914
0.062000 1.665395e+001 25.040442
0.062100 1.667038e+001 25.054886
0.062200 1.669051e+001 25.065256
0.062300 1.671431e+001 25.071564
0.062400 1.674175e+001 25.073826
0.062500 1.677280e+001 25.072062
0.062600 1.680742e+001 25.066296
0.062700 1.684557e+001 25.056553
0.062800 1.688722e+001 25.042866
0.062900 1.693231e+001 25.025269
0.063000 1.698080e+001 25.003798
0.063100 1.703263e+001 24.978495
0.063200 1.708775e+001 24.949409
0.063300 1.714611e+001 24.916580
0.063400 1.720763e+001 24.880064
0.063500 1.727227e+001 24.839914
0.063600 1.733994e+001 24.796190
0.063700 1.741059e+001 24.748957
0.063800 1.748415e+001 24.698267
0.063900 1.756053e+001 24.644192
0.064000 1.763966e+001 24.586805
0.064100 1.772148e+001 24.526184
0.064200 1.780589e+001 24.462389
0.064300 1.789281e+001 24.395508
0.064400 1.798215e+001 24.325621
0.064500 1.807384e+001 24.252815
0.064600 1.816779e+001 24.177164
0.064700 1.826390e+001 24.098759
0.064800 1.836208e+001 24.017696
0.064900 1.846223e+001 23.934063
0.065000 1.856427e+001 23.847965
0.065100 1.866810e+001 23.759480
0.065200 1.877362e+001 23.668716
0.065300 1.888072e+001 23.575771
0.065400 1.898932e+001 23.480755
0.065500 1.909931e+001 23.383755
0.065600 1.921058e+001 23.284883
0.065700 1.932304e+001 23.184248
0.065800 1.943657e+001 23.081951
0.065900 1.955109e+001 22.978113
0.066000 1.966648e+001 22.872824
0.066100 1.978263e+001 22.766205
0.066200 1.989944e+001 22.658363
0.066300 2.001682e+001 22.549423
0.066400 2.013464e+001 22.439478
0.066500 2.025281e+001 22.328648
0.066600 2.037121e+001 22.217045
0.066700 2.048976e+001 22.104795
0.066800 2.060833e+001 21.991993
0.066900 2.072682e+001 21.878757
0.067000 2.084513e+001 21.765205
0.067100 2.096315e+001 21.651451
0.067200 2.108079e+001 21.537613
0.067300 2.119794e+001 21.423790
0.067400 2.131450e+001 21.310104
0.067500 2.143035e+001 21.196663
0.067600 2.154542e+001 21.083588
0.067700 2.165960e+001 20.970970
0.067800 2.177279e+001 20.858932
0.067900 2.188489e+001 20.747580
0.068000 2.199581e+001 20.637020
0.068100 2.210546e+001 20.527370
0.068200 2.221375e+001 20.418716
0.068300 2.232058e+001 20.311169
0.068400 2.242586e+001 20.204832
0.068500 2.252952e+001 20.099815
0.068600 2.263146e+001 19.996202
0.068700 2.273161e+001 19.894096
0.068800 2.282987e+001 19.793594
0.068900 2.292618e+001 19.694796
0.069000 2.302046e+001 19.597778
0.069100 2.311263e+001 19.502640
0.069200 2.320262e+001 19.409468
0.069300 2.329035e+001 19.318346
0.069400 2.337577e+001 19.229366
0.069500 2.345880e+001 19.142595
0.069600 2.353939e+001 19.058119
0.069700 2.361747e+001 18.976011
0.069800 2.369298e+001 18.896355
0.069900 2.376588e+001 18.819208
0.070000 2.383611e+001 18.744642
0.070100 2.390361e+001 18.672726
0.070200 2.396835e+001 18.603519
0.070300 2.403027e+001 18.537092
0.070400 2.408934e+001 18.473486
0.070500 2.414552e+001 18.412764
0.070600 2.419876e+001 18.354977
0.070700 2.424905e+001 18.300177
0.070800 2.429635e+001 18.248398
0.070900 2.434063e+001 18.199692
0.071000 2.438186e+001 18.154097
0.071100 2.442003e+001 18.111650
0.071200 2.445512e+001 18.072382
0.071300 2.448711e+001 18.036325
0.071400 2.451600e+001 18.003504
0.071500 2.454176e+001 17.973944
0.071600 2.456439e+001 17.947668
0.071700 2.458390e+001 17.924690
0.071800 2.460028e+001 17.905027
0.071900 2.461353e+001 17.888691
0.072000 2.462365e+001 17.875687
0.072100 2.463066e+001 17.866022
0.072200 2.463457e+001 17.859695
0.072300 2.463539e+001 17.856709
0.072400 2.463313e+001 17.857059
0.072500 2.462782e+001 17.860733
0.072600 2.461948e+001 17.867723
0.072700 2.460813e+001 17.878017
0.072800 2.459380e+001 17.891600
0.072900 2.457652e+001 17.908445
0.073000 2.455632e+001 17.928535
0.073100 2.453325e+001 17.951843
0.073200 2.450733e+001 17.978340
0.073300 2.447861e+001 18.007992
0.073400 2.444714e+001 18.040768
0.073500 2.441294e+001 18.076630
0.073600 2.437609e+001 18.115540
0.073700 2.433661e+001 18.157452
0.073800 2.429458e+001 18.202320
0.073900 2.425003e+001 18.250099
0.074000 2.420304e+001 18.300741
0.074100 2.415365e+001 18.354187
0.074200 2.410192e+001 18.410381
0.074300 2.404793e+001 18.469273
0.074400 2.399173e+001 18.530800
0.074500 2.393340e+001 18.594896
0.074600 2.387299e+001 18.661501
0.074700 2.381058e+001 18.730539
0.074800 2.374624e+001 18.801956
0.074900 2.368005e+001 18.875673
0.075000 2.361208e+001 18.951618
0.075100 2.354239e+001 19.029711
0.075200 2.347108e+001 19.109890
0.075300 2.339821e+001 19.192068
0.075400 2.332388e+001 19.276171
0.075500 2.324815e+001 19.362104
0.075600 2.317111e+001 19.449806
0.075700 2.309285e+001 19.539183
0.075800 2.301343e+001 19.630146
0.075900 2.293297e+001 19.722616
0.076000 2.285152e+001 19.816496
0.076100 2.276918e+001 19.911711
0.076200 2.268603e+001 20.008167
0.076300 2.260217e+001 20.105774
0.076400 2.251768e+001 20.204433
0.076500 2.243263e+001 20.304070
0.076600 2.234713e+001 20.404581
